"name","demand","degree","strength","closeness","betweenness","eccentricity","tank_distance"
"3876",0.52700485,2,308.727,2.46128085006422e-09,14996,219,58
"3877",0.4146271,2,158.797,2.49656338110427e-09,44982,217,56
"3878",0.30224936,2,203.467,2.50217401328996e-09,59972,216,55
"3879",0,2,229.104,2.50011149377741e-09,270934,211,50
"388",0.11410449,2,156.266,1.90565186112081e-09,1447,340,123
"3880",0,2,124.876,2.49669654832309e-09,262994,210,49
"3881",0.29817649,4,307.928,2.51571736754738e-09,394380,215,54
"3882",0,2,18.494,2.5155947418754e-09,294755,214,53
"3883",0.5974967,2,393.229,2.50378749792525e-09,29990,216,55
"3884",0.10193588,2,638.853,2.62222949086078e-09,13114673,225,43
"3885",0.18161793,2,532.811,2.64247842504501e-09,13123594,226,42
"3886",0.32531281,3,230.756,2.52974135318995e-09,428673,220,59
"3887",0.57998645,2,176.382,2.51462159478506e-09,14996,221,60
"3888",0.07063917,2,105.857,2.52866062249412e-09,397826,219,58
"3889",0.43237546,3,450.421,2.54604186794331e-09,501464,224,62
"389",0.47048034,3,120.866,1.9099033272406e-09,46380,339,122
"3890",0.69333694,2,168.324,2.53317086069671e-09,14996,225,63
"3891",0.13281644,3,402.772,2.53782060636051e-09,472286,222,61
"3892",0,2,156.194,2.53232586572445e-09,429525,221,60
"3893",0.18491515,2,216.145,2.51784065945564e-09,29990,223,62
"3894",0.08071773,2,156.135,2.54249759632624e-09,470176,223,62
"3895",0.03531958,2,136.615,2.52290104548895e-09,381971,217,56
"3896",0,2,142.87,2.51750341356333e-09,374046,216,55
"3897",0.90088977,2,293.937,2.47894903957127e-09,14996,217,56
"3898",1.02802807,3,2622.77,2.5282913085125e-09,267641,207,46
"3899",1.08746509,2,1575.899,2.49195122100843e-09,247119,208,47
"39",0.27072598,2,309.158,1.79184302580143e-09,371698,375,158
"390",0.46711436,2,295.401,1.92324248590876e-09,1356711,336,119
"3900",0.52735222,2,321.888,2.67380392884061e-09,112108,235,41
"3901",0.28671783,2,246.226,2.67546555195998e-09,127080,234,40
"3902",0.43567916,2,542.878,2.70441466653543e-09,171984,232,38
"3903",0.16299497,2,1009.647,2.7413070513559e-09,13471410,230,38
"3904",0.3295494,3,1224.139,2.76099716297818e-09,13661187,231,37
"3905",0.06042466,2,686.45,2.8106606735132e-09,13663993,232,36
"3906",0.28370988,1,50.017,2.7691814827215e-09,0,236,39
"3907",0.56741976,2,309.486,2.77494514988041e-09,14996,235,38
"3908",0.19269025,2,274.398,2.82048453133305e-09,1140238,233,36
"3909",0.43465287,3,468.008,2.83753492121302e-09,1169920,232,35
"391",0.42060594,2,154.075,1.91139566818702e-09,59576,338,121
"3910",0.55054025,3,640.665,2.80523003058132e-09,1125652,234,37
"3911",0.60304267,3,735.524,2.77633087521871e-09,1081273,235,38
"3912",0.57119392,2,298.604,2.7482180067764e-09,14996,236,39
"3913",0.26800313,1,28.913,2.58685969662517e-09,0,245,49
"3914",0.53600626,2,295.436,2.58976439952982e-09,14996,244,48
"3915",0.58284949,3,791.396,2.71765056175584e-09,1007332,237,40
"3916",0.37741019,2,230.146,2.69492437228298e-09,962779,238,41
"3917",0.54201907,3,352.349,2.62343929457171e-09,89955,242,46
"3918",0.35589347,4,395.16,2.64843102904463e-09,937802,241,45
"3919",0.3058428,2,262.178,2.69275875333534e-09,948001,239,42
"392",0.21252579,2,81.704,1.93298360192111e-09,446168,337,120
"3920",0.2342754,2,431.146,2.6670844232294e-09,933229,240,43
"3921",0.11033033,2,278.999,2.63689049074402e-09,104930,242,46
"3922",0.04534812,2,187.461,2.56504342096944e-09,510958,226,60
"3923",0.09069623,2,356.423,2.5593340324292e-09,502776,225,61
"3924",0.16751185,3,322.123,2.56942137697535e-09,565495,227,59
"3925",0.24785541,2,129.993,2.56047335003526e-09,44982,228,60
"3926",0.46344385,3,500.457,2.59167935170804e-09,611351,230,56
"3927",0.08716829,2,257.453,2.58539168487928e-09,568263,229,57
"3928",0.43925288,2,332.345,2.61847083634443e-09,29990,243,47
"3929",0.21430095,1,31.97,2.56844780229923e-09,0,233,59
"393",0.48602462,3,400.443,1.93651893444685e-09,550147,336,119
"3930",0.4286019,2,134.563,2.57161441291456e-09,14996,232,58
"3931",0.52663971,3,514.31,2.60782030761642e-09,644531,231,55
"3932",0.25840221,2,191.869,2.64733256105466e-09,731596,240,46
"3933",0.36431139,3,794.228,2.63634202894617e-09,728754,239,47
"3934",0.05061534,2,117.244,2.63460735897977e-09,695927,238,48
"3935",0.10123069,2,108.574,2.629130920968e-09,687063,237,49
"3936",0.47022057,2,622.856,2.57629003046695e-09,14996,240,48
"3937",0.19565401,2,158.169,2.61557024702992e-09,643111,232,54
"3938",0.08310086,2,23.805,2.62777611924336e-09,669440,235,51
"3939",0.06497102,2,178.78,2.62650670667179e-09,660634,234,52
"394",0.56571752,2,189.486,1.90854884755188e-09,16200,338,121
"3940",0.31582492,2,159.749,2.59855764517864e-09,29990,232,56
"3941",0.93193822,3,1005.334,2.55710012062845e-09,44984,245,49
"3942",0.14429772,2,392.503,2.52142896678299e-09,14996,246,50
"3943",0.41678783,2,351.797,2.51095987970285e-09,29990,216,47
"3944",0.41561421,2,398.531,2.48673821865075e-09,14996,217,48
"3945",0.35456415,3,456.247,2.55216537409542e-09,119919,212,43
"3946",0,2,377.683,2.55641980491551e-09,134892,211,42
"3947",0.15556192,2,305.188,2.54906450762316e-09,74960,214,45
"3948",0,2,31.81,2.5491710403031e-09,89946,213,44
"3949",0.36454265,3,437.447,2.51978952620124e-09,59975,215,46
"395",0.39104173,2,404.44,1.85205668737629e-09,44982,346,129
"3950",0,1,40.268,2.51596124610544e-09,0,216,47
"3951",0.51483879,1,210.875,2.29767186051693e-09,0,224,63
"3952",1.02967758,2,237.503,2.31448866952711e-09,14996,223,62
"3953",0.13956522,2,117.787,2.45219177022643e-09,186324,219,52
"3954",0.06759904,2,311.332,2.44880245651668e-09,1797292,213,48
"3955",0.55575392,2,433.108,2.43455676636054e-09,153727,218,55
"3956",1.0004507,3,661.205,2.43120820475544e-09,216684,217,56
"3957",0.92790925,2,541.722,2.37869684435882e-09,59972,220,59
"3958",0.82614092,2,371.83,2.38614955556291e-09,74960,219,58
"3959",0.20281786,2,203.564,2.4339075787831e-09,181686,216,56
"396",1.0467142,3,631.675,1.93820283679526e-09,308341,335,118
"3960",0.20296499,2,516.572,2.45956651189365e-09,1808351,210,51
"3961",3.16919277,2,485.735,2.46750719317964e-09,1812284,209,50
"3962",1.69356597,3,884.984,2.51330772142249e-09,98251,208,47
"3963",0.95273902,2,466.535,2.49595463955997e-09,78796,209,48
"3964",1.94676004,3,814.678,2.46870569856944e-09,215512,212,52
"3965",1.22128036,2,771.759,2.45318963818581e-09,193445,213,53
"3966",1.27741704,1,424.039,2.4305503716557e-09,0,213,53
"3967",6.00005459,2,684.899,2.47119645634807e-09,1816273,208,49
"3968",1.25006874,3,570.528,2.4999882394356e-09,259032,209,49
"3969",0.33167038,2,335.06,2.48776992525632e-09,239394,210,50
"397",0.64223137,1,334.096,1.91956273656523e-09,0,336,119
"3970",0.22453801,2,247.295,2.47397675746572e-09,226842,211,51
"3972",0.99295322,1,325.492,2.48284899618668e-09,0,209,48
"3973",1.16389084,3,2720.213,2.60163091334914e-09,369756,206,45
"3974",1.21572808,2,509.109,2.52288501986539e-09,196251,208,48
"3975",3.98792955,2,1188.129,2.51634207762869e-09,1837073,206,47
"3976",1.54383264,3,2622.771,2.59782144326891e-09,1908838,205,46
"3977",0.30457513,2,266.274,1.91014538576368e-09,14996,229,38
"3978",0.30457513,1,172.74,1.90074041219878e-09,0,230,39
"3979",0.29671367,3,67.704,1.75217487009817e-09,119927,252,47
"398",0.39808871,2,120.155,1.90762261768646e-09,1327,340,123
"3980",0.15810568,2,40.973,1.75151950401222e-09,29990,253,48
"3981",0.15460802,2,177.35,1.75079031803161e-09,59972,253,48
"3982",0.15460802,1,104.681,1.73591672361101e-09,0,257,52
"3983",0.30921603,2,128.46,1.74066008432251e-09,14996,256,51
"3984",0.66683329,3,826.992,1.80925585693421e-09,389312,245,40
"3985",0.43532167,2,506.471,1.79055753714148e-09,209762,246,41
"3986",0.58541069,3,963.685,1.9152761829246e-09,44984,228,37
"3987",0.11033033,1,101.118,1.9097298332881e-09,0,229,38
"3988",1.21700193,3,2715.07,2.03428435526994e-09,13502012,226,35
"3989",0.95016071,2,2037.831,1.95851816792095e-09,59972,227,36
"399",0.2304599,2,64.568,1.90982191574694e-09,16086,340,123
"3991",0.41536537,1,39.163,1.83258107872138e-09,0,241,40
"3992",0.17216396,1,44.668,1.87465211973704e-09,0,240,39
"3993",0.34432792,2,69.913,1.87700911662156e-09,14996,239,38
"3994",0.41543482,3,851.221,1.91084156206132e-09,74966,237,36
"3995",0.5362425,2,629.188,1.87834366498792e-09,29990,238,37
"3996",0.5767587,3,1127.711,1.88032707387003e-09,89954,237,36
"3997",0.70892357,2,835.201,1.84348621575238e-09,44982,238,37
"3998",0.46442938,2,186.425,1.87902443449843e-09,14996,238,37
"3999",0.35571983,3,285.773,1.9175142992981e-09,254732,234,33
"4",0.65307939,2,657.184,1.70994124378294e-09,7546,381,164
"40",1.00826372,5,889.464,1.79416890682462e-09,341202,375,158
"400",0.05991129,2,422.267,1.83730378505642e-09,325842,370,153
"4000",0.10271257,2,88.594,1.91374514158442e-09,104930,235,34
"4001",0.23768682,2,294.281,1.90766370997268e-09,119912,235,34
"4002",0.36097587,1,161.836,1.87049462250256e-09,0,239,38
"4003",0.1949789,2,203.103,1.64592799088477e-09,44982,264,51
"4004",0.17946425,2,258.276,1.6384401597603e-09,29990,265,52
"4005",0.21392585,3,437.145,1.64026050245647e-09,119682,265,52
"4006",0.14269109,2,251.869,1.6314640875303e-09,74639,266,53
"4007",0.07134555,2,74.127,1.63020098060829e-09,59747,267,54
"4008",0,2,91.567,1.62853163374205e-09,44860,268,55
"4009",0.78966465,3,48.646,1.64665509289211e-09,209260,263,50
"401",0.14485456,2,114.343,1.81282871271907e-09,134892,375,158
"4010",0.28516061,2,158.834,1.64615377587694e-09,134554,264,51
"4011",0.21033226,2,244.986,1.63742895977481e-09,15229,266,53
"4012",0.11890924,2,139.137,1.65811200329117e-09,44982,260,47
"4013",0.23781849,2,226.883,1.65309717317304e-09,29990,261,48
"4014",0.15210955,3,475.183,1.66647949013407e-09,104940,254,41
"4015",0.17683899,3,124.327,1.66937839643069e-09,969382,253,40
"4016",0,1,26.361,1.65580919057951e-09,0,256,43
"4017",0,2,257.895,1.65689372228836e-09,14996,255,42
"4018",0.59345422,3,250.049,1.65341240487566e-09,433319,261,48
"4019",1.08367513,2,166.111,1.64739687463314e-09,223987,262,49
"402",0.41390256,2,306.334,1.80482057354697e-09,104930,377,160
"4020",0.09715387,3,96.397,1.65881711983918e-09,522749,259,46
"4021",0.1032333,2,132.358,1.65688918990359e-09,448104,260,47
"4023",0.13968708,2,119.18,1.65271780515671e-09,179581,262,49
"4024",0.27937415,2,138.57,1.64856744690884e-09,164667,263,50
"4025",0.04553722,3,154.21,1.66398658657185e-09,791161,257,44
"4026",0.09107444,2,125.667,1.66013694369054e-09,537426,258,45
"4027",0.23836789,2,152.405,1.66331805994443e-09,224325,258,45
"4028",0.03057731,2,72.379,1.66822880310734e-09,835253,254,41
"4029",0.03057731,2,58.426,1.66639047687563e-09,820413,255,42
"403",0.39562771,2,342.143,1.79443468132698e-09,89946,378,161
"4030",0,2,58.413,1.66581939837011e-09,805573,256,43
"4031",0.0897915,3,173.094,1.67430847413976e-09,1028269,251,38
"4032",0.179583,2,118.987,1.67049286698797e-09,983582,252,39
"4033",0.15860183,2,115.363,1.67615399197888e-09,1041191,250,37
"4034",0.17697881,2,100.045,1.67278294545414e-09,16773,252,39
"4035",0.57868162,3,335.946,1.65771138578814e-09,209451,259,46
"4036",0.06506206,1,339.706,1.63476521583617e-09,0,259,46
"4037",0.13012412,2,384.665,1.64849365990995e-09,14996,258,45
"4038",1.63735983,3,779.888,1.69025796642499e-09,1100271,246,33
"4039",0.31720365,2,197.392,1.68721039054417e-09,1085463,247,34
"404",0.13876294,2,84.738,1.78215559178599e-09,44982,381,164
"4040",0.44191251,2,536.335,1.69699847440609e-09,1114981,247,34
"4041",0.21588882,2,183.524,1.62658629252006e-09,29977,269,56
"4042",0.43177765,2,218.021,1.62132683355646e-09,15118,270,57
"4043",0.42066453,2,221.156,1.63050707925052e-09,345,267,54
"4044",0.38905771,3,239.264,1.63919806522084e-09,75262,267,54
"4045",0.18875118,2,150.134,1.63910847019169e-09,60382,268,55
"4046",0.30768643,1,137.971,1.61649817649209e-09,0,269,56
"4047",0.61537285,2,274.654,1.62192278796922e-09,14996,268,55
"4048",0.21033226,2,94.81,1.63067768817592e-09,15364,269,56
"4049",0.18392042,3,318.688,1.63322364714391e-09,45978,269,56
"405",0.16922103,2,145.989,1.77935604661439e-09,29990,382,165
"4050",0.09763774,2,199.91,1.62899545544331e-09,1242,268,55
"4051",0.2515616,2,230.021,1.62488741716829e-09,360,268,55
"4052",0.07134555,2,83.57,1.62670001504494e-09,15344,267,54
"4053",0.13282664,4,122.896,1.62820012399227e-09,91082,266,53
"4054",0.30768643,2,158.536,1.62733205428355e-09,29990,267,54
"4055",0.01618581,2,135.262,1.62653467645367e-09,1253,267,54
"4056",0.17812193,2,127.997,1.62902630282915e-09,105582,265,52
"4057",0.61051268,3,375.432,1.76582925895266e-09,45061,249,44
"4058",0.09862044,2,80.211,1.76535994683474e-09,29990,250,45
"4059",0.33078705,2,167.581,1.77361413085455e-09,59982,250,45
"406",0.10830485,2,230.345,1.78827335250998e-09,74960,379,162
"4060",0.13359145,2,180.946,1.62279742496473e-09,14996,262,49
"4061",0.13359145,1,129.508,1.61769902313327e-09,0,263,50
"4062",0.5634306,3,273.694,1.62483106509939e-09,30082,261,48
"4063",0.1978143,4,116.133,1.63543322904127e-09,255212,262,49
"4064",0,2,43.913,1.63463220513141e-09,75044,263,50
"4065",0.08906097,2,121.511,1.63326441791328e-09,120463,264,51
"4066",0,2,54.475,1.63384042232227e-09,135369,263,50
"4067",0.82046024,3,397.365,1.63024922798757e-09,15936,264,51
"4068",0.22141502,2,130.966,1.6343619622007e-09,1056,263,50
"4069",0.11207951,2,189.251,1.63367509918705e-09,60058,263,50
"407",0.07792233,2,278.878,1.87502855136741e-09,11116,363,146
"4070",0.22415903,2,222.289,1.62708813576199e-09,45070,262,49
"4071",0.45135108,2,636.346,1.65202124868177e-09,14901,259,46
"4072",0.90270217,2,766.572,1.62793353483972e-09,0,260,47
"4073",0.17421358,2,376.888,1.63659253240182e-09,268963,261,48
"4074",0.27765086,2,145.796,1.64089279034618e-09,47,267,54
"4075",0.43436919,3,138.538,1.64694416091537e-09,134853,265,52
"4076",0.31171338,2,192.611,1.64520408963446e-09,90055,266,53
"4077",0.35878021,2,203.704,1.65035127344657e-09,104885,260,47
"4078",0.10524678,2,117.111,1.64940140830245e-09,89976,261,48
"4079",0.22358723,2,249.909,1.65691227096211e-09,74712,260,47
"408",0.32751494,3,1225.493,1.88547563313975e-09,539605,361,144
"4080",0.35395763,2,294.219,1.67013396462017e-09,1851,253,40
"4081",0.68588596,3,458.347,1.63735331821389e-09,15134,264,51
"4082",0.37886062,2,34.292,1.63756634761183e-09,29963,263,50
"4083",0.45051281,3,438.056,1.63781501272831e-09,45392,263,50
"4084",0.25568219,3,493.208,1.64561094659251e-09,75074,262,49
"4085",0.19868327,2,230.933,1.63570258622755e-09,63,264,51
"4086",0.92459747,2,508.641,1.62618616082139e-09,243,265,52
"4087",0.03415692,1,46.637,1.63548050780523e-09,0,265,52
"4088",0.31065974,4,304.533,1.67796763587082e-09,581325,252,39
"4089",0.12588884,1,156.054,1.67140443845119e-09,0,253,40
"409",0.5135552,3,985.753,1.90152743469408e-09,778315,360,143
"4090",1.54155181,3,609.558,1.70030373650895e-09,743955,245,32
"4091",0.67012148,3,693.106,1.71318040324969e-09,1144655,248,35
"4092",0.14352032,1,124.576,1.70771492355164e-09,0,249,36
"4093",0.30525624,4,150.15,1.72278944882594e-09,2050958,247,34
"4094",0.1693773,2,219.676,1.72155613057103e-09,1159380,248,35
"4095",0.27132013,3,307.494,1.68543720641378e-09,700810,248,35
"4096",0.10247075,2,57.822,1.68369415269385e-09,625893,249,36
"4097",0.08621189,2,297.368,1.69578075477426e-09,714414,247,34
"4098",0.05123538,2,109.401,1.68299356082017e-09,610999,250,37
"4099",0,2,119.514,1.67908821862813e-09,596107,251,38
"41",0.31222325,2,148.788,1.78897622872691e-09,119912,376,159
"410",0.57710755,2,561.496,1.86172676546089e-09,505282,362,145
"4100",0.04310594,2,106.294,1.69799544575926e-09,729172,246,33
"4101",0.1255876,2,213.754,1.70061478822957e-09,758639,244,31
"4102",0.19445694,2,121.507,1.72103554081423e-09,832423,247,34
"4103",0.02756891,1,69.986,1.71797965754288e-09,0,249,36
"4104",0.05513782,2,108.373,1.72108283344531e-09,14996,248,35
"4105",0.0627938,3,582.85,1.70946302041459e-09,773394,243,30
"4106",0,2,43.593,1.70969875476881e-09,788007,244,31
"4107",0.37938698,3,300.569,1.73631105153033e-09,2109411,244,31
"4108",0.19154042,2,263.181,1.73288239720926e-09,2079840,245,32
"4109",0.17121313,2,235.506,1.67597645058124e-09,446934,253,40
"411",0.31865061,2,239.31,1.90936199416177e-09,788408,359,142
"4110",0.91610547,3,266.97,1.65345785021409e-09,343270,258,45
"4111",0.90283254,2,297.319,1.66125625135722e-09,358040,257,44
"4112",0.27459044,3,165.022,1.66562070359614e-09,402761,256,43
"4113",0.33137674,2,245.538,1.66485722386235e-09,15306,257,44
"4114",0.31539107,2,33.953,1.6529481574053e-09,15150,258,45
"4115",0.19832868,2,32.428,1.65314770580516e-09,30032,257,44
"4116",0.43245346,2,582.281,1.65547595874807e-09,322,258,45
"4117",0,2,984.332,1.71422449961833e-09,0,242,29
"4119",0.06824733,1,115.824,1.61419822211742e-09,0,262,35
"412",0.53593245,3,671.111,1.87484185340505e-09,219650,361,144
"4120",0.13649465,2,186.817,1.61873666694211e-09,14996,261,34
"4121",0.30483806,3,525.273,1.62153071852761e-09,44984,260,33
"4122",0,1,134.696,1.61623700595233e-09,0,261,34
"4123",0.36834492,3,509.537,1.634225458608e-09,74967,259,32
"4124",0.10009608,3,105.104,1.62785982942075e-09,15011,259,32
"4125",0,1,35.247,1.62646037717225e-09,0,260,33
"4126",0.10919572,2,202.609,1.62739630020826e-09,27,260,33
"4127",0.45586836,3,428.416,1.63845838204829e-09,179821,256,29
"4128",0.09099644,2,226.61,1.63006910398642e-09,44958,257,30
"4129",0.15431265,2,37.621,1.63497098906746e-09,89925,258,31
"413",0.42156647,4,291.173,1.84817151056609e-09,460580,366,149
"4130",0,2,102.065,1.61697233811889e-09,14996,264,37
"4131",0,1,99.577,1.61307747421774e-09,0,265,38
"4132",0.34168917,3,202.951,1.61706988182703e-09,224704,263,36
"4133",0.20415763,2,202.287,1.61427283330929e-09,179808,264,37
"4134",0.87969558,3,433.412,1.60919864068012e-09,164952,265,38
"4135",0.43638806,2,187.627,1.60681471248753e-09,45158,266,39
"4136",0.68563176,3,272.133,1.63581071776732e-09,299409,259,32
"4137",0.47922071,2,212.751,1.63226574058803e-09,269493,260,33
"4138",0.81866696,3,466.388,1.59989524594963e-09,89949,266,39
"4139",0.33321382,2,237.099,1.64454608423956e-09,194792,255,28
"414",0.24148658,2,216.965,1.8426116970513e-09,185206,367,150
"4140",0.70321841,4,462.041,1.64804339061401e-09,239711,254,27
"4141",0.19498178,2,234.255,1.64153103781005e-09,19,255,28
"4142",0.89807256,3,501.312,1.65107875422221e-09,284274,253,26
"4143",0.72440501,3,1651.114,1.66191412489588e-09,553550,252,25
"4144",0.52955085,3,479.205,1.64570949860607e-09,239684,253,26
"4145",1.05910171,2,86.905,1.64327126701954e-09,15246,254,27
"4146",0.4460214,1,137.24,1.63032210479834e-09,0,260,33
"4147",0.22700853,2,67.726,1.59876982026863e-09,44977,267,40
"4148",0.37710426,2,237.536,1.63765448822546e-09,314325,258,31
"4149",0.37710426,2,193.914,1.64536347249415e-09,329266,257,30
"415",0.28322006,3,868.156,1.79524063086711e-09,25008,375,158
"4150",0.21649346,3,80.787,1.64380351533136e-09,119920,257,30
"4152",0,3,57.974,1.64546216636362e-09,478837,256,29
"4153",0.41563569,3,924.255,1.64605247464208e-09,792382,255,28
"4154",0.64782348,2,437.785,1.63767797960322e-09,284273,256,29
"4155",0.21649346,2,38.866,1.64304105112888e-09,44974,258,31
"4156",0.17804129,2,84.557,1.64474300166197e-09,179820,255,28
"4157",0.35608257,2,138.267,1.64136907131489e-09,164846,256,29
"4158",0,2,23.852,1.6447873119869e-09,194792,254,27
"4159",0.87383786,3,416.392,1.63693024203407e-09,134904,258,31
"416",0.25196628,2,433.035,1.80751182494017e-09,4100,374,157
"4160",0.72955894,2,313.012,1.62471163797816e-09,74955,259,32
"4161",0.93858015,3,94.951,1.6231782884438e-09,44985,261,34
"4162",0.66203421,2,281.716,1.62250548451491e-09,5,262,35
"4163",0.07770515,2,85.259,1.74046005127154e-09,2138692,242,29
"4164",0.1437903,2,93.33,1.7375654725304e-09,2123982,243,30
"4165",0.21172162,1,194.872,1.72754544676159e-09,0,245,32
"4166",0.48556714,2,134.372,1.6213811129986e-09,14996,262,35
"4167",0.07587315,3,1258.346,1.70378380582823e-09,2712406,251,24
"4168",0.06039384,3,1158.948,1.6748677380839e-09,1388178,254,27
"4169",0.1517463,3,1137.775,1.70566722481979e-09,2777682,250,23
